79	0.268571	E5
79	0.474286	D5#
79	0.611429	D5
79	0.748571	C5
79	0.885714	A4
79	0.954286	C5
80	0.022857	D5
80	0.091429	G4
80	0.160000	G4
80	0.228571	A5
80	0.365714	E5
80	0.571429	D5#
80	0.708571	D5
80	0.845714	C5
80	0.982857	A4
81	0.051429	C5
81	0.120000	D5
81	0.188571	A4
81	0.257143	A4
81	0.325714	A5
81	0.462857	E5
81	0.668571	D5#
81	0.805714	D5
81	0.942857	C5
82	0.080000	A4
82	0.148571	C5
82	0.217143	D5
82	0.285714	A4
82	0.354286	A4
82	0.422857	A5
82	0.560000	E5
82	0.765714	D5#
82	0.902857	D5
83	0.040000	C5
83	0.177143	A4
83	0.245714	C5
83	0.314286	D5
83	0.382857	F4
83	0.451429	F4
83	0.520000	A5
83	0.657143	E5
83	0.862857	D5#
84	0.000000	D5
84	0.137143	C5
84	0.274286	A4
84	0.342857	C5
84	0.411429	D5
84	0.480000	G4
84	0.548571	G4
84	0.617143	A5
84	0.754286	E5
84	0.960000	D5#
85	0.097143	D5
85	0.234286	C5
85	0.371429	A4
85	0.440000	C5
85	0.508571	D5
56	0.022857	E5
56	0.091429	C6
56	0.160000	B5
56	0.228571	D6
56	0.365714	C6
56	0.502857	A5
56	0.571429	G5
56	0.708571	E5
56	0.845714	D5
56	0.914286	E5
56	0.982857	G5
59	0.382857	C5
59	0.520000	B4
59	0.725714	G4
59	0.862857	B4
59	0.997143	A4
60	0.137143	E4
60	0.205714	G4
60	0.274286	A4
60	0.480000	C5
60	0.617143	B4
60	0.822857	G4
60	0.960000	B4
61	0.094286	A4
61	0.234286	E4
61	0.302857	G4
61	0.371429	A4
17	0.280000	G5
17	0.554286	C6
17	0.674286	C6
17	0.760000	C6
17	0.897143	B5
18	0.034286	C6
18	0.171429	A5
18	0.308571	A5
18	0.651429	C6
18	0.788571	C6
18	0.857143	C6
18	0.994286	D6
19	0.131429	D6#
19	0.268571	D6
19	0.285714	C6
19	0.302857	D6#
19	0.320000	D6
19	0.337143	C6
19	0.405714	A5
19	0.474286	C6
19	0.542857	D6
19	0.748571	C6
19	0.885714	C6
19	0.954286	C6
20	0.091429	D6
20	0.228571	D6#
20	0.365714	E6
20	0.502857	G6
20	0.640000	E6
20	0.845714	A6
20	0.965714	A6
21	0.120000	A6
21	0.188571	E6
21	0.257143	A6
21	0.325714	G6
21	0.942857	E6
22	0.062857	E6
22	0.148571	E6
22	0.285714	E6
22	0.422857	E6
22	0.562857	D6
22	0.700000	D6
23	0.040000	E6
23	0.177143	E6
23	0.245714	E6
23	0.382857	E6
23	0.520000	D6
23	0.657143	E6
23	0.794286	A6
23	0.931429	E6
24	0.000000	D6
24	0.137143	A6
24	0.274286	E6
24	0.411429	D6
24	0.548571	C6
24	0.685714	G6
24	0.822857	D6
24	0.960000	C6
25	0.097143	B5
25	0.234286	F5
25	0.371429	A5
25	0.440000	B5
25	0.594286	C6
25	0.714286	G6
21	0.668571	C7
21	0.942857	C6
22	0.062857	C6
22	0.148571	C6
22	0.285714	C6
22	0.422857	C6
22	0.560000	A5
22	0.697143	A5
23	0.040000	C6
23	0.177143	C6
23	0.245714	C6
23	0.382857	C6
23	0.522857	A5
23	0.657143	C6
23	0.794286	E6
23	0.931429	C6
24	0.000000	A5
24	0.137143	A6
24	0.205714	E6
24	0.274286	A5
24	0.342857	B5
24	0.411429	D6
24	0.480000	A5
24	0.548571	F5#
24	0.617143	A5
24	0.685714	C6
24	0.754286	A5
24	0.822857	F5#
24	0.891429	A5
24	0.960000	F5#
25	0.028571	D5
25	0.097143	C5
25	0.165714	D5
25	0.234286	C5
25	0.371429	D5
25	0.440000	F5
25	0.594286	G5
25	0.714286	D6
8	0.777143	A5
8	0.777143	A6
8	0.845714	A6
8	0.845714	A5
9	0.874286	A5
9	0.874286	A6
9	0.942857	A5
9	0.942857	A6
10	0.971429	A6
10	0.971429	A5
11	0.040000	A5
11	0.040000	A6
12	0.068571	A6
12	0.068571	A5
12	0.137143	A5
12	0.137143	A6
13	0.165714	A5
13	0.165714	A6
13	0.234286	A6
13	0.234286	A5
14	0.262857	A5
14	0.262857	A6
14	0.331429	A5
14	0.331429	A6
15	0.360000	A6
15	0.360000	A5
15	0.428571	A5
15	0.428571	A6
16	0.457143	A6
16	0.457143	A5
16	0.525714	A5
16	0.525714	A6
8	0.777143	A3
8	0.777143	A4
8	0.845714	A4
8	0.845714	A3
8	0.914286	A4
8	0.914286	A5
9	0.051429	E4
9	0.051429	E5
9	0.257143	D4#
9	0.257143	D5#
9	0.394286	D4
9	0.394286	D5
9	0.531429	C4
9	0.531429	C5
9	0.668571	A3
9	0.668571	A4
9	0.737143	C4
9	0.737143	C5
9	0.805714	D4
9	0.805714	D5
9	0.874286	G3
9	0.874286	G4
9	0.942857	G4
9	0.942857	G3
10	0.011429	A4
10	0.011429	A5
10	0.148571	E4
10	0.148571	E5
10	0.354286	D4#
10	0.354286	D5#
10	0.491429	D4
10	0.491429	D5
10	0.628571	C4
10	0.628571	C5
10	0.765714	A3
10	0.765714	A4
10	0.834286	C4
10	0.834286	C5
10	0.902857	D4
10	0.902857	D5
10	0.971429	F3#
10	0.971429	F4#
11	0.040000	F4#
11	0.040000	F3#
11	0.108571	A4
11	0.108571	A5
11	0.245714	E4
11	0.245714	E5
11	0.451429	D4#
11	0.451429	D5#
11	0.588571	D4
11	0.588571	D5
11	0.725714	C4
11	0.725714	C5
11	0.862857	A3
11	0.862857	A4
11	0.931429	C4
11	0.931429	C5
12	0.000000	D4
12	0.000000	D5
12	0.068571	F3
12	0.068571	F4
12	0.137143	F4
12	0.137143	F3
12	0.205714	A4
12	0.205714	A5
12	0.342857	E4
12	0.342857	E5
12	0.548571	D4#
12	0.548571	D5#
12	0.685714	D5
12	0.685714	D4
12	0.822857	C5
12	0.822857	C4
12	0.960000	A4
12	0.960000	A3
13	0.028571	C5
13	0.028571	C4
13	0.097143	D5
13	0.097143	D4
13	0.165714	A3
13	0.165714	A4
13	0.234286	A4
13	0.234286	A3
13	0.302857	A4
13	0.302857	A5
13	0.440000	E4
13	0.440000	E5
13	0.645714	D4#
13	0.645714	D5#
13	0.782857	D4
13	0.782857	D5
13	0.920000	C4
13	0.920000	C5
14	0.057143	A3
14	0.057143	A4
14	0.125714	C4
14	0.125714	C5
14	0.194286	D4
14	0.194286	D5
14	0.262857	G3
14	0.262857	G4
14	0.331429	G4
14	0.331429	G3
14	0.400000	A4
14	0.400000	A5
14	0.537143	E4
14	0.537143	E5
14	0.742857	D4#
14	0.742857	D5#
14	0.880000	D4
14	0.880000	D5
15	0.017143	C4
15	0.017143	C5
15	0.154286	A3
15	0.154286	A4
15	0.222857	C4
15	0.222857	C5
15	0.291429	D4
15	0.291429	D5
15	0.360000	F3#
15	0.360000	F4#
15	0.428571	F4#
15	0.428571	F3#
15	0.497143	A4
15	0.497143	A5
15	0.634286	E4
15	0.634286	E5
15	0.840000	D4#
15	0.840000	D5#
15	0.977143	D4
15	0.977143	D5
16	0.114286	C4
16	0.114286	C5
16	0.251429	A3
16	0.251429	A4
16	0.320000	C4
16	0.320000	C5
16	0.388571	D4
16	0.388571	D5
16	0.457143	F3
16	0.457143	F4
16	0.525714	F4
16	0.525714	F3
16	0.594286	A4
16	0.594286	A5
16	0.731429	E4
16	0.731429	E5
16	0.937143	D4#
16	0.937143	D5#
17	0.074286	D5
17	0.074286	D4
17	0.211429	C5
17	0.211429	C4
17	0.348571	A4
17	0.348571	A3
17	0.417143	C5
17	0.417143	C4
17	0.485714	D5
17	0.485714	D4
26	0.880000	C5
26	0.880000	C4
26	0.948571	A3
26	0.948571	A4
27	0.017143	C5
27	0.017143	C4
27	0.085714	D4
27	0.085714	D5
27	0.154286	D4#
27	0.154286	D5#
27	0.225714	D4
27	0.225714	D5
27	0.291429	C4
27	0.291429	C5
27	0.360000	A3
27	0.360000	A4
27	0.428571	D5#
27	0.428571	D4#
27	0.462857	D5
27	0.462857	D4
27	0.497143	C5
27	0.497143	C4
27	0.531429	A4
27	0.531429	A3
27	0.565714	C5
27	0.565714	C4
27	0.702857	D5
27	0.702857	D4
28	0.354286	D4#
28	0.354286	D5#
28	0.457143	E4
28	0.457143	E5
28	0.525714	G5
28	0.525714	G4
28	0.662857	E5
28	0.662857	E4
28	0.731429	D5#
28	0.731429	D4#
28	0.800000	D5
28	0.800000	D4
28	0.868571	C5
28	0.868571	C4
28	0.937143	A4
28	0.937143	A3
29	0.005714	B4
29	0.005714	B3
29	0.074286	C5
29	0.074286	C4
29	0.211429	D5
29	0.211429	D4
29	0.348571	E5
29	0.348571	E4
29	0.485714	G5
29	0.485714	G4
29	0.622857	G4#
29	0.622857	G5#
29	0.760000	D4#
29	0.760000	D5#
29	0.897143	D4#
29	0.897143	D5#
29	0.965714	D4
29	0.965714	D5
30	0.034286	C4
30	0.034286	C5
30	0.102857	D4
30	0.102857	D5
30	0.720000	C3
30	0.720000	C4
30	0.857143	D3
30	0.857143	D4
30	0.994286	E3
30	0.994286	E4
31	0.131429	C4
31	0.131429	C5
31	0.268571	B4
31	0.268571	B3
31	0.542857	A4
31	0.542857	A3
31	0.817143	B4
31	0.817143	B3
32	0.091429	C4
32	0.091429	C5
32	0.365714	D4
32	0.365714	D5
32	0.640000	B3
32	0.640000	B4
32	0.914286	E4
32	0.914286	E5
34	0.011429	G3#
34	0.011429	G4#
34	0.560000	A3#
34	0.560000	A4#
35	0.657143	C4
35	0.657143	C5
35	0.725714	A4
35	0.725714	A3
35	0.794286	C4
35	0.794286	C5
35	0.862857	D4
35	0.862857	D5
35	0.931429	D5#
35	0.931429	D4#
36	0.002857	D5
36	0.002857	D4
36	0.068571	C5
36	0.068571	C4
36	0.137143	A3
36	0.137143	A4
36	0.205714	D4#
36	0.205714	D5#
36	0.240000	D4
36	0.240000	D5
36	0.274286	C4
36	0.274286	C5
36	0.308571	A4
36	0.308571	A3
36	0.342857	C5
36	0.342857	C4
36	0.480000	D4
36	0.480000	D5
37	0.131429	D5#
37	0.131429	D4#
37	0.234286	E4
37	0.234286	E5
37	0.302857	G4
37	0.302857	G5
37	0.440000	E5
37	0.440000	E4
37	0.508571	D5#
37	0.508571	D4#
37	0.577143	D5
37	0.577143	D4
37	0.645714	C4
37	0.645714	C5
37	0.714286	A4
37	0.714286	A3
37	0.782857	B4
37	0.782857	B3
37	0.851429	C5
37	0.851429	C4
37	0.988571	D5
37	0.988571	D4
38	0.125714	E4
38	0.125714	E5
38	0.262857	G4
38	0.262857	G5
38	0.400000	G4#
38	0.400000	G5#
38	0.537143	D4#
38	0.537143	D5#
38	0.674286	D5#
38	0.674286	D4#
38	0.742857	D5
38	0.742857	D4
38	0.811429	C4
38	0.811429	C5
38	0.880000	D5
38	0.880000	D4
39	0.497143	C3
39	0.497143	C4
39	0.634286	D3
39	0.634286	D4
39	0.771429	E3
39	0.771429	E4
39	0.908571	C4
39	0.908571	C5
40	0.045714	B4
40	0.045714	B3
40	0.320000	A3
40	0.320000	A4
40	0.594286	B4
40	0.594286	B3
40	0.868571	C4
40	0.868571	C5
41	0.142857	D4
41	0.142857	D5
41	0.417143	B3
41	0.417143	B4
41	0.691429	E4
41	0.691429	E5
42	0.788571	G4#
42	0.788571	G3#
43	0.337143	A4#
43	0.337143	A3#
59	0.382857	C5
59	0.382857	C6
59	0.382857	C4
59	0.520000	B4
59	0.520000	B5
59	0.520000	B3
59	0.725714	G4
59	0.725714	G5
59	0.725714	G3
59	0.862857	B4
59	0.862857	B5
59	0.862857	B3
59	0.997143	A3
59	0.997143	A4
59	0.997143	A5
60	0.137143	E3
60	0.137143	E5
60	0.137143	E4
60	0.205714	G3
60	0.205714	G5
60	0.205714	G4
60	0.274286	A4
60	0.274286	A5
60	0.274286	A3
60	0.480000	C5
60	0.480000	C6
60	0.480000	C4
60	0.617143	B4
60	0.617143	B5
60	0.617143	B3
60	0.822857	G4
60	0.822857	G5
60	0.822857	G3
60	0.960000	B4
60	0.960000	B5
60	0.960000	B3
61	0.094286	A3
61	0.094286	A4
61	0.094286	A5
61	0.234286	E3
61	0.234286	E5
61	0.234286	E4
61	0.302857	G3
61	0.302857	G5
61	0.302857	G4
61	0.371429	A4
61	0.371429	A5
61	0.371429	A3
26	0.880000	C6
26	0.948571	A5
27	0.017143	C6
27	0.085714	D6
27	0.154286	D6#
27	0.225714	D6
27	0.291429	C6
27	0.360000	A5
27	0.428571	D6#
27	0.462857	D6
27	0.497143	C6
27	0.531429	A5
27	0.565714	C6
27	0.702857	D6
28	0.354286	D6#
28	0.457143	E6
28	0.525714	G6
28	0.662857	E6
28	0.731429	D6#
28	0.800000	D6
28	0.868571	C6
28	0.937143	A5
29	0.005714	B5
29	0.074286	C6
29	0.211429	D6
29	0.348571	E6
29	0.485714	G6
29	0.622857	G6#
29	0.760000	D6#
29	0.897143	D6#
29	0.965714	D6
30	0.034286	C6
30	0.102857	D6
33	0.462857	E6
33	0.531429	D6#
33	0.600000	D6
33	0.668571	C6#
33	0.737143	C6
33	0.805714	B5
33	0.874286	A5#
33	0.942857	A5
34	0.011429	G5#
34	0.560000	A5#
35	0.657143	C6
35	0.725714	A5
35	0.794286	C6
35	0.862857	D6
35	0.931429	D6#
36	0.002857	D6
36	0.068571	C6
36	0.137143	A5
36	0.205714	D6#
36	0.240000	D6
36	0.274286	C6
36	0.308571	A5
36	0.342857	C6
36	0.480000	D6
37	0.131429	D6#
37	0.234286	E6
37	0.302857	G6
37	0.440000	E6
37	0.508571	D6#
37	0.577143	D6
37	0.645714	C6
37	0.714286	A5
37	0.782857	B5
37	0.851429	C6
37	0.988571	D6
38	0.125714	E6
38	0.262857	G6
38	0.400000	G6#
38	0.537143	D6#
38	0.674286	D6#
38	0.742857	D6
38	0.811429	C6
38	0.880000	D6
42	0.240000	E6
42	0.308571	D6#
42	0.377143	D6
42	0.445714	C6#
42	0.514286	C6
42	0.582857	B5
42	0.651429	A5#
42	0.720000	A5
42	0.788571	G5#
43	0.337143	A5#
8	0.777143	A5
8	0.845714	A5
8	0.914286	A6
9	0.051429	E6
9	0.257143	D6#
9	0.394286	D6
9	0.531429	C6
9	0.668571	A5
9	0.737143	C6
9	0.805714	D6
9	0.874286	G5
9	0.942857	G5
10	0.011429	A6
10	0.148571	E6
10	0.354286	D6#
10	0.491429	D6
10	0.628571	C6
10	0.765714	A5
10	0.834286	C6
10	0.902857	D6
10	0.971429	F5#
11	0.040000	F5#
11	0.108571	A6
11	0.245714	E6
11	0.451429	D6#
11	0.588571	D6
11	0.725714	C6
11	0.862857	A5
11	0.931429	C6
12	0.000000	D6
12	0.068571	F5
12	0.137143	F5
12	0.205714	A6
12	0.342857	E6
12	0.548571	D6#
12	0.685714	D6
12	0.822857	C6
12	0.960000	A5
13	0.028571	C6
13	0.097143	D6
13	0.165714	A5
13	0.234286	A5
13	0.302857	A6
13	0.440000	E6
13	0.645714	D6#
13	0.782857	D6
13	0.920000	C6
14	0.057143	A5
14	0.125714	C6
14	0.194286	D6
14	0.262857	G5
14	0.331429	G5
14	0.400000	A6
14	0.537143	E6
14	0.742857	D6#
14	0.880000	D6
15	0.017143	C6
15	0.154286	A5
15	0.222857	C6
15	0.291429	D6
15	0.360000	F5#
15	0.428571	F5#
15	0.497143	A6
15	0.634286	E6
15	0.840000	D6#
15	0.977143	D6
16	0.114286	C6
16	0.251429	A5
16	0.320000	C6
16	0.388571	D6
16	0.457143	F5
16	0.525714	F5
16	0.594286	A6
16	0.731429	E6
16	0.937143	D6#
17	0.074286	D6
17	0.211429	C6
17	0.348571	A5
17	0.417143	C6
17	0.485714	D6
26	0.880000	C6
26	0.948571	A5
27	0.017143	C6
27	0.085714	D6
27	0.154286	D6#
27	0.225714	D6
27	0.291429	C6
27	0.360000	A5
27	0.428571	D6#
27	0.462857	D6
27	0.497143	C6
27	0.531429	A5
27	0.565714	C6
27	0.702857	D6
28	0.354286	D6#
28	0.457143	E6
28	0.525714	G6
28	0.662857	E6
28	0.731429	D6#
28	0.800000	D6
28	0.868571	C6
28	0.937143	A5
29	0.005714	B5
29	0.074286	C6
29	0.211429	D6
29	0.348571	E6
29	0.485714	G6
29	0.622857	G6#
29	0.760000	D6#
29	0.897143	D6#
29	0.965714	D6
30	0.034286	C6
30	0.102857	D6
30	0.720000	C5
30	0.857143	D5
30	0.994286	E5
31	0.131429	C6
31	0.268571	B5
31	0.542857	A5
31	0.817143	B5
32	0.091429	C6
32	0.365714	D6
32	0.640000	B5
32	0.914286	E6
34	0.011429	G5#
34	0.560000	A5#
35	0.657143	C6
35	0.725714	A5
35	0.794286	C6
35	0.862857	D6
35	0.931429	D6#
36	0.002857	D6
36	0.068571	C6
36	0.137143	A5
36	0.205714	D6#
36	0.240000	D6
36	0.274286	C6
36	0.308571	A5
36	0.342857	C6
36	0.480000	D6
37	0.131429	D6#
37	0.234286	E6
37	0.302857	G6
37	0.440000	E6
37	0.508571	D6#
37	0.577143	D6
37	0.645714	C6
37	0.714286	A5
37	0.782857	B5
37	0.851429	C6
37	0.988571	D6
38	0.125714	E6
38	0.262857	G6
38	0.400000	G6#
38	0.537143	D6#
38	0.674286	D6#
38	0.742857	D6
38	0.811429	C6
38	0.880000	D6
39	0.497143	C5
39	0.634286	D5
39	0.771429	E5
39	0.908571	C6
40	0.045714	B5
40	0.320000	A5
40	0.594286	B5
40	0.868571	C6
41	0.142857	D6
41	0.417143	B5
41	0.691429	E6
42	0.788571	G5#
43	0.337143	A5#
59	0.382857	C5
59	0.382857	C7
59	0.382857	C6
59	0.520000	B4
59	0.520000	B6
59	0.520000	B5
59	0.725714	G4
59	0.725714	G6
59	0.725714	G5
59	0.862857	B4
59	0.862857	B6
59	0.862857	B5
59	0.997143	A4
59	0.997143	A5
59	0.997143	A6
60	0.137143	E5
60	0.137143	E6
60	0.137143	E4
60	0.205714	G5
60	0.205714	G6
60	0.205714	G4
60	0.274286	A4
60	0.274286	A6
60	0.274286	A5
60	0.480000	C5
60	0.480000	C7
60	0.480000	C6
60	0.617143	B4
60	0.617143	B6
60	0.617143	B5
60	0.822857	G4
60	0.822857	G6
60	0.822857	G5
60	0.960000	B4
60	0.960000	B6
60	0.960000	B5
61	0.094286	A4
61	0.094286	A5
61	0.094286	A6
61	0.234286	E5
61	0.234286	E6
61	0.234286	E4
61	0.302857	G5
61	0.302857	G6
61	0.302857	G4
61	0.371429	A4
61	0.371429	A6
61	0.371429	A5
8	0.777143	A4
8	0.845714	A4
8	0.914286	A5
9	0.051429	E5
9	0.257143	D5#
9	0.394286	D5
9	0.531429	C5
9	0.668571	A4
9	0.737143	C5
9	0.805714	D5
9	0.874286	G4
9	0.942857	G4
10	0.011429	A5
10	0.148571	E5
10	0.354286	D5#
10	0.491429	D5
10	0.628571	C5
10	0.765714	A4
10	0.834286	C5
10	0.902857	D5
10	0.971429	F4#
11	0.040000	F4#
11	0.108571	A5
11	0.245714	E5
11	0.451429	D5#
11	0.588571	D5
11	0.725714	C5
11	0.862857	A4
11	0.931429	C5
12	0.000000	D5
12	0.068571	F4
12	0.137143	F4
12	0.205714	A5
12	0.342857	E5
12	0.548571	D5#
12	0.685714	D5
12	0.822857	C5
12	0.960000	A4
13	0.028571	C5
13	0.097143	D5
13	0.165714	A4
13	0.234286	A4
13	0.302857	A5
13	0.440000	E5
13	0.645714	D5#
13	0.782857	D5
13	0.920000	C5
14	0.057143	A4
14	0.125714	C5
14	0.194286	D5
14	0.262857	G4
14	0.331429	G4
14	0.400000	A5
14	0.537143	E5
14	0.742857	D5#
14	0.880000	D5
15	0.017143	C5
15	0.154286	A4
15	0.222857	C5
15	0.291429	D5
15	0.360000	F4#
15	0.428571	F4#
15	0.497143	A5
15	0.634286	E5
15	0.840000	D5#
15	0.977143	D5
16	0.114286	C5
16	0.251429	A4
16	0.320000	C5
16	0.388571	D5
16	0.457143	F4
16	0.525714	F4
16	0.594286	A5
16	0.731429	E5
16	0.937143	D5#
17	0.074286	D5
17	0.211429	C5
17	0.348571	A4
17	0.417143	C5
17	0.485714	D5
26	0.880000	C5
26	0.948571	A4
27	0.017143	C5
27	0.085714	D5
27	0.154286	D5#
27	0.225714	D5
27	0.291429	C5
27	0.360000	A4
27	0.428571	D5#
27	0.462857	D5
27	0.497143	C5
27	0.531429	A4
27	0.565714	C5
27	0.702857	D5
28	0.354286	D5#
28	0.457143	E5
28	0.525714	G5
28	0.662857	E5
28	0.731429	D5#
28	0.800000	D5
28	0.868571	C5
28	0.937143	A4
29	0.005714	B4
29	0.074286	C5
29	0.211429	D5
29	0.348571	E5
29	0.485714	G5
29	0.622857	G5#
29	0.760000	D5#
29	0.897143	D5#
29	0.965714	D5
30	0.034286	C5
30	0.102857	D5
30	0.720000	C4
30	0.857143	D4
30	0.994286	E4
31	0.131429	C5
31	0.268571	B4
31	0.542857	A4
31	0.817143	B4
32	0.091429	C5
32	0.365714	D5
32	0.640000	B4
32	0.914286	E5
34	0.011429	G4#
34	0.560000	A4#
35	0.657143	C5
35	0.725714	A4
35	0.794286	C5
35	0.862857	D5
35	0.931429	D5#
36	0.002857	D5
36	0.068571	C5
36	0.137143	A4
36	0.205714	D5#
36	0.240000	D5
36	0.274286	C5
36	0.308571	A4
36	0.342857	C5
36	0.480000	D5
37	0.131429	D5#
37	0.234286	E5
37	0.302857	G5
37	0.440000	E5
37	0.508571	D5#
37	0.577143	D5
37	0.645714	C5
37	0.714286	A4
37	0.782857	B4
37	0.851429	C5
37	0.988571	D5
38	0.125714	E5
38	0.262857	G5
38	0.400000	G5#
38	0.537143	D5#
38	0.674286	D5#
38	0.742857	D5
38	0.811429	C5
38	0.880000	D5
39	0.497143	C4
39	0.634286	D4
39	0.771429	E4
39	0.908571	C5
40	0.045714	B4
40	0.320000	A4
40	0.594286	B4
40	0.868571	C5
41	0.142857	D5
41	0.417143	B4
41	0.691429	E5
42	0.788571	G4#
43	0.337143	A4#
4	0.388571	A3
4	0.525714	A3
4	0.662857	A3
4	0.731429	A3
4	0.868571	A3
5	0.005714	A3
5	0.142857	A3
5	0.211429	A3
5	0.280000	A3
5	0.348571	A3
5	0.417143	A3
5	0.485714	G3
5	0.622857	G3
5	0.760000	G3
5	0.828571	G3
5	0.965714	G3
6	0.102857	G3
6	0.240000	G3
6	0.308571	G3
6	0.377143	G3
6	0.445714	G3
6	0.514286	G3
6	0.582857	F3#
6	0.720000	F3#
6	0.857143	F3#
6	0.925714	F3#
